EntityID,TemporalPropertyID,TimeStamp,StateID
6,1,4,1
6,1,5,1
6,1,6,1
6,1,8,1
6,1,9,1
6,1,11,1
6,1,15,1
6,1,17,1
6,1,18,1
6,1,19,1
6,1,20,1
6,1,22,1
6,1,23,1
6,1,24,1
6,1,27,1
6,1,28,1
6,1,29,1
6,1,30,1
6,1,31,2
6,1,36,1
6,1,37,2
6,1,38,2
6,1,40,2
6,1,42,2
6,1,45,1
6,1,49,2
7,1,12,1
7,1,13,1
7,1,14,1
7,1,16,1
7,1,17,1
7,1,18,1
7,1,20,1
7,1,31,1
7,1,32,1
7,1,34,1
7,1,37,1
7,1,44,1
7,1,45,1
7,1,48,1
7,1,49,2
8,1,5,1
7,2,13,3
7,2,14,3
7,2,16,3
7,2,17,3
7,2,18,3
7,2,20,3
7,2,31,3
7,2,32,3
7,2,44,3
7,2,45,3
7,2,46,3
7,2,47,3
7,2,48,3
7,2,49,3
7,2,52,3
7,2,53,3
7,3,17,5
7,3,31,5
7,3,32,5
7,3,33,5
7,3,34,5
7,3,35,5
7,3,36,5
7,3,37,5
7,3,38,5
7,3,39,5
7,3,40,5
7,3,41,5
7,3,42,5
7,3,43,5
7,3,44,5
7,3,45,5
7,3,46,5
7,3,47,5
7,3,48,5
7,3,49,5
7,3,51,5
7,3,52,5
7,3,53,5
7,4,13,7
7,4,28,8
7,4,45,8
6,5,9,9
6,5,12,9
6,5,17,9
6,5,24,9
6,5,31,9
6,5,34,9
6,5,42,9
6,5,51,9
7,5,41,9
7,5,45,9
7,6,12,11
7,6,13,12
7,6,14,12
7,6,16,12
7,6,17,12
7,6,28,12
7,6,29,12
7,6,31,12
7,6,32,12
7,6,33,12
7,6,35,12
7,6,36,12
7,6,37,12
7,6,38,12
7,6,40,12
7,6,41,12
7,6,42,12
7,6,43,12
7,6,44,12
7,6,45,12
7,6,46,12
7,6,47,12
7,6,48,12
7,6,49,12
7,6,50,12
7,6,51,12
7,6,52,12
7,6,53,12
8,6,5,12
6,39,9,14
6,39,10,14
6,39,11,14
6,39,12,14
6,39,13,14
6,39,14,14
6,39,15,14
6,39,16,14
6,39,17,14
6,39,18,14
6,39,19,14
6,39,20,14
6,39,21,14
6,39,22,14
6,39,23,14
6,39,24,14
6,39,25,14
6,39,26,14
6,39,27,14
6,39,28,14
6,39,29,14
6,39,30,14
6,39,31,14
6,39,32,13
6,39,33,13
6,39,34,13
6,39,35,13
6,39,36,13
6,39,37,13
6,39,38,13
6,39,39,13
6,39,40,13
6,39,41,13
6,39,42,13
6,39,43,13
6,39,44,13
6,39,45,13
6,39,46,13
6,39,47,13
6,39,48,13
6,39,49,13
6,39,50,13
6,39,51,13
6,39,52,13
6,39,53,13
6,39,54,13
6,39,55,13
6,39,56,13
6,39,57,13
6,39,58,13
6,39,59,13
6,39,60,13
6,39,61,13
6,39,62,13
6,39,63,13
6,39,64,13
6,39,65,13
6,39,66,13
6,39,67,13
7,39,12,14
7,39,13,14
7,39,14,14
7,39,15,14
7,39,16,14
7,39,17,14
7,39,18,14
7,39,19,14
7,39,20,14
7,39,21,14
7,39,22,14
7,39,23,14
7,39,24,14
7,39,25,14
7,39,26,14
7,39,27,14
7,39,28,14
7,39,29,14
7,39,30,14
7,39,31,14
7,39,32,14
7,39,33,14
7,39,34,14
7,39,35,13
7,39,36,13
7,39,37,13
7,39,38,13
7,39,39,13
7,39,40,13
7,39,41,13
7,39,42,13
7,39,43,13
7,39,44,13
7,39,45,13
7,39,46,13
7,39,47,13
7,39,48,13
7,39,49,13
7,39,50,13
7,39,51,13
7,39,52,13
7,39,53,13
7,39,54,13
7,39,55,13
7,39,56,13
7,39,57,13
7,39,58,13
7,39,59,13
7,39,60,13
7,39,61,13
7,39,62,13
7,39,63,13
7,39,64,13
7,39,65,13
7,39,66,13
7,39,67,13
6,40,28,15
6,40,29,15
6,40,30,15
6,40,31,15
6,40,32,16
6,40,33,15
6,40,34,15
6,40,35,15
6,40,36,15
6,40,37,15
6,40,38,15
6,40,39,15
6,40,40,15
6,40,41,15
6,40,42,15
6,40,43,15
6,40,44,15
6,40,45,15
6,40,46,15
6,40,47,15
6,40,48,15
6,40,49,15
6,40,50,15
6,40,51,15
6,40,52,15
6,40,53,15
6,40,54,15
6,40,55,15
6,40,56,15
6,40,57,15
6,40,58,15
6,40,59,15
6,40,60,15
6,40,61,15
6,40,62,15
6,40,63,15
6,40,64,15
6,40,65,15
6,40,66,15
7,40,41,15
7,40,42,15
7,40,43,15
7,40,44,15
7,40,45,15
7,40,46,15
7,40,47,15
7,40,48,15
7,40,49,15
7,40,50,15
7,40,51,15
7,40,52,15
7,40,53,15
7,40,54,15
7,40,55,15
7,40,56,15
7,40,57,15
7,40,58,15
7,40,59,15
7,40,60,15
7,40,61,15
7,40,62,15
7,40,63,15
7,40,64,15
7,40,65,15
7,40,66,15
7,40,67,15
8,40,23,15
8,40,24,15
8,40,25,15
8,40,26,15
8,40,27,15
8,40,28,15
8,40,29,15
8,40,30,15
8,40,31,15
8,40,32,15
8,40,33,15
8,40,34,15
8,40,35,15
8,40,36,15
8,40,37,15
8,40,38,15
8,40,39,15
8,40,40,15
8,40,41,15
8,40,42,15
8,40,43,15
8,40,44,15
8,40,45,15
8,40,46,15
8,40,47,15
8,40,48,15
8,40,49,15
8,40,50,15
8,40,51,15
8,40,52,15
8,40,53,15
8,40,54,15
8,40,55,15
8,40,56,15
8,40,57,15
8,40,58,15
8,40,59,15
8,40,60,15
8,40,61,15
8,40,62,15
8,40,63,15
8,40,64,15
8,40,65,15
8,40,66,15
8,40,67,15
6,41,3,17
6,41,4,17
6,41,5,17
6,41,6,17
6,41,7,17
6,41,8,17
6,41,11,17
6,41,12,17
6,41,13,17
6,41,14,17
6,41,15,17
6,41,20,18
6,41,21,18
6,41,22,18
6,41,23,18
6,41,28,17
6,41,29,17
6,41,30,17
6,41,31,17
6,41,32,17
6,41,33,17
6,41,34,17
6,41,35,17
6,41,36,17
6,41,37,17
6,41,38,17
6,41,39,17
6,41,40,17
6,41,41,17
6,41,42,17
6,41,43,17
6,41,44,17
6,41,45,17
6,41,46,17
6,41,47,17
6,41,48,17
6,41,49,17
6,41,50,17
6,41,51,17
6,41,52,17
6,41,53,17
6,41,54,17
6,41,55,17
6,41,56,17
6,41,57,17
6,41,58,17
6,41,59,17
6,41,60,17
6,41,61,17
6,41,62,17
6,41,63,17
6,41,64,17
6,41,65,17
6,41,66,17
6,41,67,17
7,41,12,17
7,41,13,17
7,41,14,17
7,41,15,17
7,41,16,17
7,41,17,17
7,41,18,17
7,41,19,17
7,41,20,17
7,41,21,17
7,41,22,17
7,41,23,17
7,41,24,17
7,41,25,17
7,41,26,17
7,41,27,17
7,41,28,17
7,41,29,17
7,41,30,17
7,41,31,17
7,41,32,17
7,41,33,17
7,41,34,17
7,41,35,17
7,41,36,17
7,41,37,17
7,41,38,17
7,41,39,17
7,41,40,17
7,41,41,17
7,41,42,17
7,41,43,17
7,41,44,17
7,41,45,17
7,41,46,17
7,41,47,17
7,41,48,17
7,41,49,17
7,41,50,17
7,41,51,17
7,41,52,17
7,41,53,17
7,41,54,17
7,41,55,17
7,41,56,17
7,41,57,17
7,41,58,17
7,41,59,17
7,41,60,17
7,41,61,17
7,41,62,17
7,41,63,17
7,41,64,17
7,41,65,17
7,41,66,17
7,41,67,17
8,41,23,17
8,41,24,17
8,41,25,17
8,41,26,17
8,41,27,17
8,41,28,17
8,41,29,17
8,41,30,17
8,41,31,17
8,41,32,17
8,41,33,17
8,41,34,17
8,41,35,17
8,41,36,17
8,41,37,17
8,41,38,17
8,41,39,17
8,41,40,17
8,41,41,17
8,41,42,17
8,41,43,17
8,41,44,17
8,41,45,17
8,41,46,17
8,41,47,17
8,41,48,17
8,41,49,17
8,41,50,17
8,41,51,17
8,41,52,17
8,41,53,17
8,41,54,17
8,41,55,17
8,41,56,17
8,41,57,17
8,41,58,17
8,41,59,17
8,41,60,17
8,41,61,17
8,41,62,17
8,41,63,17
8,41,64,17
8,41,65,17
8,41,66,17
8,41,67,17
6,42,9,19
6,42,10,19
6,42,11,19
6,42,12,19
6,42,13,19
6,42,14,19
6,42,15,19
6,42,16,20
6,42,17,20
6,42,18,20
6,42,19,20
6,42,20,19
6,42,21,19
6,42,22,19
6,42,23,19
6,42,24,19
6,42,25,19
6,42,26,19
6,42,27,19
6,42,28,19
6,42,29,19
6,42,30,19
6,42,31,19
6,42,32,19
6,42,33,19
6,42,34,19
6,42,35,19
6,42,36,19
6,42,37,19
6,42,38,19
6,42,39,19
6,42,40,19
6,42,41,19
6,42,42,19
6,42,43,19
6,42,44,19
6,42,45,19
6,42,46,19
6,42,47,19
6,42,48,19
6,42,49,19
6,42,50,19
6,42,51,19
6,42,52,19
6,42,53,19
6,42,54,19
6,42,55,19
6,42,56,19
6,42,57,19
6,42,58,19
6,42,59,19
6,42,60,19
6,42,61,19
6,42,62,19
6,42,63,19
6,42,64,19
6,42,65,19
6,42,66,19
6,42,67,19
7,42,12,19
7,42,13,19
7,42,14,19
7,42,15,19
7,42,16,19
7,42,17,19
7,42,18,19
7,42,19,19
7,42,20,19
7,42,21,19
7,42,22,19
7,42,23,19
7,42,24,19
7,42,25,19
7,42,26,19
7,42,27,19
7,42,28,20
7,42,29,20
7,42,30,20
7,42,31,20
7,42,32,20
7,42,33,20
7,42,34,20
7,42,35,19
7,42,36,19
7,42,37,19
7,42,38,19
7,42,39,19
7,42,40,19
7,42,41,19
7,42,42,19
7,42,43,19
7,42,44,19
7,42,45,19
7,42,46,19
7,42,47,19
7,42,48,19
7,42,49,19
7,42,50,19
7,42,51,19
7,42,52,19
7,42,53,19
7,42,54,19
7,42,55,19
7,42,56,19
7,42,57,19
7,42,58,19
7,42,59,19
7,42,60,19
7,42,61,19
7,42,62,19
7,42,63,19
7,42,64,19
7,42,65,19
7,42,66,19
7,42,67,19
8,42,23,19
8,42,24,19
8,42,25,19
8,42,26,19
8,42,27,19
8,42,28,19
8,42,29,19
8,42,30,19
8,42,31,19
8,42,32,19
8,42,33,19
8,42,34,19
8,42,35,19
8,42,36,19
8,42,37,19
8,42,38,19
8,42,39,19
8,42,40,19
8,42,41,19
8,42,42,19
8,42,43,19
8,42,44,19
8,42,45,19
8,42,46,19
8,42,47,19
8,42,48,19
8,42,49,19
8,42,50,19
8,42,51,19
8,42,52,19
8,42,53,19
8,42,54,19
8,42,55,19
8,42,56,19
8,42,57,19
8,42,58,19
8,42,59,19
8,42,60,19
8,42,61,19
8,42,62,19
8,42,63,19
8,42,64,19
8,42,65,19
6,43,3,21
6,43,4,21
6,43,5,21
6,43,6,21
6,43,7,21
6,43,8,21
6,43,9,22
6,43,10,22
6,43,11,22
6,43,12,22
6,43,13,22
6,43,14,22
6,43,15,22
6,43,16,22
6,43,17,22
6,43,18,22
6,43,19,22
6,43,20,22
6,43,21,22
6,43,22,22
6,43,23,22
6,43,24,22
6,43,25,22
6,43,26,22
6,43,27,22
6,43,28,22
6,43,29,22
6,43,30,22
6,43,31,22
6,43,32,22
6,43,33,21
6,43,34,21
6,43,35,21
6,43,36,21
6,43,37,21
6,43,38,21
6,43,39,21
6,43,40,21
6,43,41,21
6,43,42,21
6,43,43,21
6,43,52,22
6,43,53,22
6,43,54,22
6,43,55,22
6,43,56,22
6,43,57,22
6,43,58,22
6,43,59,22
6,43,60,22
6,43,61,22
6,43,62,22
6,43,63,22
6,43,64,22
6,43,65,22
6,43,66,22
6,43,67,22
7,43,12,21
7,43,13,21
7,43,14,21
7,43,15,21
7,43,16,21
7,43,17,21
7,43,18,21
7,43,19,21
7,43,20,21
7,43,21,21
7,43,22,21
7,43,23,21
7,43,24,21
7,43,25,21
7,43,26,21
7,43,27,21
7,43,28,22
7,43,29,22
7,43,30,22
7,43,31,22
7,43,32,22
7,43,33,22
7,43,34,22
7,43,35,22
7,43,36,22
7,43,37,22
7,43,38,22
7,43,39,22
7,43,40,22
7,43,41,22
7,43,42,22
7,43,43,22
7,43,44,22
7,43,45,22
7,43,46,22
7,43,47,22
7,43,48,22
7,43,49,22
7,43,50,22
7,43,51,22
7,43,52,22
7,43,53,22
7,43,54,22
7,43,55,22
7,43,56,22
7,43,57,22
7,43,58,22
7,43,59,22
7,43,60,22
7,43,61,22
7,43,62,22
7,43,63,22
7,43,64,22
7,43,65,22
7,43,66,22
7,43,67,22
5,44,6,24
5,44,7,24
5,44,8,24
5,44,9,24
5,44,10,24
5,44,11,24
5,44,12,24
5,44,13,24
5,44,14,24
5,44,15,24
5,44,16,24
5,44,17,24
5,44,18,24
5,44,19,24
5,44,20,24
5,44,21,24
5,44,22,24
5,44,23,24
5,44,24,24
5,44,25,24
5,44,26,24
5,44,27,24
5,44,28,24
5,44,29,24
5,44,30,24
5,44,31,24
5,44,32,24
5,44,33,24
5,44,34,24
5,44,35,24
5,44,36,24
5,44,37,24
5,44,38,24
5,44,39,24
5,44,40,24
5,44,41,24
5,44,42,24
5,44,43,24
5,44,44,24
5,44,45,24
5,44,46,24
5,44,47,24
5,44,48,24
5,44,49,24
5,44,50,23
5,44,51,23
5,44,52,23
5,44,53,23
5,44,54,24
5,44,55,24
5,44,56,24
5,44,57,24
5,44,58,24
5,44,59,24
5,44,60,23
5,44,61,23
5,44,62,23
5,44,63,23
5,44,64,23
5,44,65,24
5,44,66,24
5,44,67,24
6,44,3,23
6,44,4,23
6,44,5,23
6,44,6,23
6,44,7,23
6,44,8,23
6,44,9,24
6,44,10,24
6,44,11,24
6,44,12,24
6,44,13,24
6,44,14,24
6,44,15,24
6,44,16,24
6,44,17,24
6,44,18,24
6,44,19,24
6,44,20,24
6,44,21,24
6,44,22,24
6,44,23,24
6,44,24,24
6,44,25,24
6,44,26,24
6,44,27,24
6,44,28,24
6,44,29,24
6,44,30,24
6,44,31,24
6,44,32,24
6,44,33,24
6,44,34,24
6,44,35,24
6,44,36,24
6,44,37,24
6,44,38,24
6,44,39,24
6,44,40,24
6,44,41,24
6,44,42,24
6,44,43,24
6,44,44,24
6,44,45,24
6,44,46,24
6,44,47,24
6,44,48,24
6,44,49,24
6,44,50,24
6,44,51,24
6,44,56,24
6,44,57,24
6,44,58,24
6,44,59,24
6,44,60,24
6,44,61,24
6,44,62,24
6,44,63,24
6,44,64,24
6,44,65,24
6,44,66,24
6,44,67,24
7,44,12,24
7,44,13,24
7,44,14,24
7,44,15,24
7,44,16,24
7,44,17,24
7,44,18,24
7,44,19,24
7,44,20,24
7,44,21,24
7,44,22,24
7,44,23,24
7,44,24,24
7,44,25,24
7,44,26,24
7,44,27,24
7,44,28,24
7,44,29,24
7,44,30,24
7,44,31,24
7,44,32,24
7,44,33,24
7,44,34,24
7,44,35,24
7,44,36,24
7,44,37,24
7,44,38,24
7,44,39,24
7,44,40,24
7,44,41,24
7,44,42,24
7,44,43,24
7,44,44,24
7,44,45,24
7,44,46,24
7,44,47,24
7,44,48,24
7,44,49,24
7,44,50,24
7,44,51,24
7,44,52,24
7,44,53,24
7,44,54,24
7,44,55,24
7,44,56,24
7,44,57,24
7,44,58,24
7,44,59,24
7,44,60,24
7,44,61,24
7,44,62,24
7,44,63,24
7,44,64,24
7,44,65,24
7,44,66,24
7,44,67,24
5,55,0,26
6,55,0,25
7,55,0,25
